RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,has_special_value
0.03982002199339573,69,0,4.418840607796598,8.597297435657898,3,0,0,0,0.0,0
0.693147130559944,21,0,5.093750200806762,8.597297435657898,0,0,0,0,0.0,0
0.15416035378046547,33,0,0.24186599699285471,8.589699882202986,12,0,1,1,0.0,0
0.693147130559944,68,0,0.38418476933397605,7.798933310041217,6,0,0,0,1.0,0
0.04358917960961741,39,0,0.13994149755850974,9.53249633228804,3,0,1,0,0.0,0
0.48679253786507126,37,0,0.531321471317713,7.576097340623111,11,0,0,0,2.0,0
0.5096963854162946,72,0,0.46192927041868753,7.3783837129967145,6,1,0,0,0.0,0
0.024341122532294965,56,0,0.2372172781842568,8.987321812850125,9,0,1,0,2.0,0
0.047550528519504365,62,0,0.015199828100558366,11.92039522907888,6,0,1,0,0.0,0
0.3148297761551921,68,0,0.42727736181066234,8.699681400989514,9,0,1,0,1.0,0
0.20671768316020622,31,0,7.0707241072602764,0.0,14,0,0,0,0.0,0
0.09620096112263372,57,0,8.024862150286411,8.597297435657898,11,0,3,0,0.0,0
0.0,52,0,6.3835066348840055,8.597297435657898,13,0,1,0,0.0,0
0.013828954702967685,69,0,0.019880172328701647,8.790877754224164,17,0,0,0,0.0,0
0.693147130559944,44,0,7.1284959456800365,0.6931471805599453,6,0,2,0,2.0,0
0.0,52,0,0.0,9.415401415739627,6,0,0,0,1.0,0
0.0916460578281196,51,0,7.73718007783463,8.597297435657898,14,0,2,0,2.0,0
0.20022719231098435,34,1,0.30796674384015416,8.654168646443315,6,0,1,0,0.0,0
0.11345259548696258,41,0,0.24906602117365673,8.776630098427717,8,0,0,0,2.0,0
0.693147130559944,50,0,0.20620165401724466,8.841737428600585,2,0,1,1,0.0,0
0.417195818820699,49,0,0.5697658979827422,8.404472321352118,11,0,1,0,0.0,0
0.6517530234275432,30,0,0.4972507549459924,6.68586094706836,3,0,0,0,0.0,0
0.06494973876351257,58,0,0.20892545959115455,9.62911649414402,8,0,1,0,1.0,0
0.5643778433298606,52,0,0.05315002519557752,8.89439598980643,4,0,0,0,1.0,0
0.14552424835529837,45,1,0.4448235636975977,8.81001204797317,8,0,2,0,2.0,0
0.693147130559944,53,0,0.17198501921423529,9.012011377036412,1,0,1,0,1.0,0
0.05319508633429674,55,0,0.21873416986442765,9.510519035757246,11,0,2,0,2.0,0
0.0,46,1,0.23002556146439493,8.922791623969637,11,0,1,0,2.0,0
0.006059598493339776,63,0,2.302585092994046,8.597297435657898,10,0,0,0,0.0,0
0.017968511038690214,37,0,0.046282936079210316,7.741099090035366,2,0,0,0,2.0,0
0.42915771191329055,61,0,0.2672480210293387,9.26321741157695,13,0,1,0,1.0,0
0.13082780898362575,62,0,0.43688512155762543,8.412054873292933,7,0,1,0,0.0,0
0.693147130559944,32,0,0.0,8.071218539969863,0,0,0,0,0.0,0
0.3092052709219754,55,0,0.5332285667208663,9.012011377036412,22,0,3,0,1.0,0
0.4744046461729141,57,1,0.3558024701441365,8.836373930927389,21,0,1,0,0.0,0
0.07802153694494735,67,0,3.871201010907891,8.597297435657898,2,0,0,0,0.0,0
0.018232166336290965,71,0,0.4425984493439213,7.71333788887187,7,0,1,0,0.0,0
0.08558121562956375,39,0,0.3180976691905547,9.039196115772354,13,0,3,0,0.0,0
0.693147130559944,41,0,7.608374474380783,0.0,2,0,2,0,3.0,0
0.03085630284191018,70,0,0.3833405599990115,8.006700845440367,12,0,1,0,0.0,0
0.042256280959520165,67,0,0.31515777085867935,8.636929873018572,8,0,2,0,0.0,0
0.25140886337732754,34,0,0.4285883135629938,8.889170455363413,9,0,2,0,5.0,0
0.18660384801608626,50,0,0.28388383326528277,8.699681400989514,7,0,2,0,0.0,0
0.43854180139279264,78,1,8.236420527265391,8.597297435657898,10,1,3,0,0.0,0
0.32434735211053345,46,0,9.06589246761031,8.597297435657898,9,0,3,0,1.0,0
0.693147130559944,48,1,0.2994995383308951,9.105090961257085,4,0,1,0,2.0,0
0.693147130559944,41,0,0.08040276622928953,9.99884318585288,4,0,0,0,0.0,0
0.24126429051941645,46,0,0.3747565293268329,9.095714846134879,9,0,2,0,3.0,0
0.6755146918886369,57,0,7.853993087224244,8.597297435657898,10,0,0,0,0.0,0
0.22877173612671334,61,0,0.5188191865451403,8.922791623969637,20,0,2,0,0.0,0
0.39023096828338694,49,0,1.9468936829415389,9.105090961257085,24,0,5,0,3.0,0
0.0,60,0,0.04301403632018896,9.99884318585288,15,0,1,0,2.0,0
0.17124340419720463,23,0,0.19703135034488606,6.90875477931522,4,0,0,0,0.0,0
0.013985850446885465,52,0,8.182559264068665,8.597297435657898,5,0,2,0,0.0,0
0.6206662170326485,46,1,0.42991142175155417,8.527341522468053,9,0,1,2,0.0,0
0.6571160192538428,52,1,0.6149420267164459,9.62911649414402,15,1,3,1,0.0,0
0.09815332514256851,38,0,0.2019959552809367,8.288031567776464,8,0,0,0,1.0,0
0.6597672676346972,41,0,0.4485619710720013,9.007856923358275,8,0,3,0,3.0,0
0.05669149107069881,50,0,8.073402968986406,8.597297435657898,9,0,1,0,0.0,0
0.693147130559944,23,0,0.06759922708223066,7.00397413672268,1,0,0,0,0.0,0
0.07861875987937236,76,0,3.2188758248682006,8.597297435657898,1,0,0,0,0.0,0
0.015596381670478611,49,0,7.494430215031565,8.597297435657898,5,0,1,0,0.0,0
0.009729208387595582,49,0,0.10029495876066612,7.496097345175956,3,0,0,0,0.0,0
0.403220031141149,59,0,0.32258473150221156,8.734721003944811,9,0,1,0,0.0,0
0.23660921929159334,59,0,0.6603993536051156,9.0280988119824,23,0,3,0,0.0,0
0.1363052165155528,58,0,0.15710575899106466,8.894121641382213,6,1,1,0,0.0,0
0.02606664865811244,60,0,0.3442000896982627,9.417435838868785,17,0,5,0,1.0,0
0.0,56,0,1.6094379124341003,8.597297435657898,9,0,0,0,0.0,0
0.693147130559944,24,1,0.006586193334257152,6.811244378601294,4,1,0,0,0.0,0
0.38718272856955227,43,1,0.5734877605324595,8.517393171418904,12,0,2,0,2.0,0
0.42615420446602104,30,0,6.056784013228625,8.597297435657898,7,0,0,0,0.0,0
0.07597275942807875,74,0,0.42136952961634966,8.595264726836392,18,0,1,0,0.0,0
0.22294015463050665,54,2,7.748028524432376,8.597297435657898,11,0,2,0,0.0,0
0.14247538721691058,63,0,8.015987811027237,8.597297435657898,16,0,1,0,0.0,0
0.039628311804432985,69,0,0.3325152136363712,8.706324840138741,9,0,2,0,1.0,0
0.011417859446727616,58,0,6.342121418721152,8.597297435657898,5,0,1,0,0.0,0
0.03747788376959925,65,0,3.1354942159291497,8.597297435657898,5,0,0,0,0.0,0
0.607633931180178,50,1,0.4142595751684767,8.724369949208368,7,4,2,1,1.0,0
0.38552842254657693,57,0,0.38610867389304493,9.196140022575042,16,0,2,0,0.0,0
0.08420902941229969,39,0,0.22693605865826313,9.472781556562168,7,0,1,0,0.0,0
0.01340802237967196,30,2,6.9726062513017535,0.6931471805599453,12,0,2,0,2.0,0
0.693147130559944,49,1,0.020761991468977104,6.90875477931522,1,0,0,0,0.0,0
0.29687135115445173,39,0,0.5165993838873574,8.476579508530941,12,0,1,0,2.0,0
0.0,64,0,0.11292472694109357,7.814399633804487,2,0,0,0,0.0,0
0.7163638322606103,50,0,0.22805050848389066,8.517393171418904,4,0,2,0,5.0,0
0.039853527307239345,62,0,0.3149594331641953,8.987321812850125,15,0,1,0,0.0,0
0.2167759957937118,71,0,0.25954100744070385,10.043292972227004,10,0,2,0,1.0,0
0.693147130559944,53,0,2.4849066497880004,8.597297435657898,1,2,0,0,0.0,0
0.64583217962701,25,3,6.429719478039138,0.0,5,2,0,1,1.0,0
0.13557764911298106,30,0,0.2904352262932633,8.824824939175638,10,0,1,0,1.0,0
0.032383432515699424,64,1,0.22512475543259441,9.392745258631441,12,0,1,0,0.0,0
0.6668049844795407,65,0,0.03554811008739432,11.523439993069838,11,0,0,0,0.0,0
0.3075592116777602,60,0,0.2041027205933222,9.030735122676456,14,1,2,0,0.0,0
0.0,52,0,0.10093071857844059,8.517193191416238,3,1,0,0,0.0,0
0.03635892116854386,62,0,0.1443999068925128,9.546884034617925,8,0,1,0,1.0,0
0.19767190339459972,31,0,0.16808125325253326,7.311218384419629,5,0,0,0,0.0,0
0.3832325767849436,26,0,0.18907817270238733,8.122074375362217,7,0,0,0,1.0,0
0.0,37,0,0.27288025175776304,9.105090961257085,9,1,2,0,1.0,0
0.2318344969994331,57,0,0.7203151279553172,8.058010800802085,14,0,1,0,0.0,0
0.09857521649343398,81,0,4.8283137373023015,8.597297435657898,2,0,0,0,0.0,0
0.6954777097658661,56,0,0.34977848453572025,8.66406026722579,7,0,2,0,0.0,0
0.413825880572949,30,0,0.09551465344361992,8.294299608857235,8,0,0,0,0.0,0
0.029241984098811187,53,0,0.13566678342885302,9.003070169818264,5,0,1,0,0.0,0
0.3408776520844123,56,0,0.2912564509928456,8.890272839380247,9,0,2,0,5.0,0
0.6981297519093794,25,0,0.07419089671538538,7.857093864902493,2,0,0,0,0.0,0
0.12976347781575628,61,0,0.29436042478101737,8.45553053102413,9,0,1,0,0.0,0
0.521585607553823,40,0,0.30319455286104424,7.5256399750415355,3,0,0,0,2.0,0
0.617032544402041,49,1,0.4238167413914312,8.894121641382213,16,0,2,0,4.0,0
0.3816286598045303,24,0,0.005981443446733825,8.06054004653864,6,0,0,0,0.0,0
0.3513909654806027,58,0,0.004773958504807598,9.546884034617925,4,0,0,0,3.0,0
0.0255576149533001,82,1,0.016068904837181125,6.8308742346461795,1,0,0,0,0.0,0
0.013796991276289432,60,0,0.5881422838844147,9.327767788852148,24,0,5,0,0.0,0
0.29146504921367516,42,0,0.14612728401314487,8.343077871169383,8,0,0,0,0.0,0
0.6359457347353106,33,1,0.3716529910537777,8.352554369474591,5,0,1,0,2.0,0
0.002339498238636365,55,0,0.20012214949286244,8.894807371368625,6,0,2,0,1.0,0
0.024155417595266484,69,0,0.1139991613805352,9.746424301956267,10,0,2,0,0.0,0
0.2363176157954141,56,0,0.021635831244679462,8.764209507142004,5,0,0,0,6.0,0
0.0009593586682768275,30,1,0.11397117529467278,8.294299608857235,11,0,0,0,0.0,0
0.01377287304654236,56,0,0.12396266237133331,8.517393171418904,7,0,0,0,1.0,0
0.4901988963605768,52,5,0.33919935607686913,9.214730720277476,15,1,2,0,0.0,0
0.2372068846395573,49,0,0.021042107842305598,9.128804883993665,4,0,0,0,1.0,0
0.0,67,0,0.0,8.597297435657898,6,0,0,0,0.0,0
0.1509039468893637,71,0,0.56113154773376,7.3783837129967145,11,0,0,0,0.0,0
0.693147130559944,22,0,4.584967478670572,8.597297435657898,0,0,0,0,0.0,0
0.36268741913023145,37,1,0.35798446264472017,8.789203094473724,8,0,1,0,1.0,0
0.68730736146102,51,0,0.6256884621937745,8.294299608857235,9,0,2,0,2.0,0
0.35331506506188487,35,0,7.731053144007127,8.597297435657898,3,0,1,0,0.0,0
0.12258782967962553,66,0,0.286757933316721,8.434028950155469,16,0,0,0,0.0,0
0.045507977014705325,49,0,0.13511192692187748,8.764209507142004,7,0,0,0,2.0,0
0.013411133381491169,75,0,0.014064347757737138,8.476579508530941,12,0,0,0,0.0,0
0.2777213810649427,39,0,0.5063120161475402,8.347353412124338,10,0,2,0,0.0,0
0.10541669107995774,53,0,4.0943445622221,8.597297435657898,4,0,0,0,0.0,0
0.16668817311031398,52,0,0.4104438628475982,8.375860015299594,10,0,1,0,0.0,0
0.016853413028097865,91,0,0.01152865098702987,7.824445930877619,4,0,0,0,0.0,0
0.6060063144596898,37,1,0.18843012394973696,8.77971129020447,10,0,0,0,0.0,0
0.08018370019516216,71,0,0.15760667043469123,8.632662441222351,4,0,1,0,0.0,0
0.15041276136343967,90,0,5.159055299214529,8.597297435657898,5,0,0,0,0.0,0
0.04729807346029418,58,0,0.3460511052800923,8.374246182096304,4,0,1,0,0.0,0
0.04266674759649877,54,0,0.4641770929019409,7.601402334583733,7,0,1,0,1.0,0
0.2848179515204448,67,0,7.8434564043761155,8.597297435657898,6,0,1,0,0.0,0
0.3328330994150555,62,0,0.27688667274348977,8.994172434398399,10,0,1,0,1.0,0
0.15828395378379642,62,0,0.3478456788404613,8.314832179284556,11,0,2,0,0.0,0
0.021223322532577398,37,0,6.811244378601294,8.597297435657898,7,0,1,0,4.0,0
0.06085487389462576,54,0,0.5656533292474638,9.77956697061665,13,0,3,0,3.0,0
0.01385528766448737,61,0,5.14166355650266,8.597297435657898,6,0,1,0,0.0,0
0.019359153486008127,89,0,3.044522437723423,8.597297435657898,5,0,0,0,0.0,0
0.5783270826899138,31,0,0.43003201783891287,9.096723645189215,13,0,2,0,0.0,0
0.42863131926720166,60,3,0.09702421273751104,9.57962547262959,9,3,0,1,3.0,0
0.06775196561496205,45,0,0.2832284306958996,8.748463629942055,24,0,1,0,1.0,0
0.37868281632495515,51,1,0.00511379324244636,8.268988209506656,2,0,0,1,3.0,0
0.49366619871891454,55,0,0.1774317201721374,8.612685172875459,6,0,0,0,0.0,0
0.010066382534752763,40,0,0.17349388563916102,8.81744592104187,4,0,1,0,0.0,0
0.2699852829020662,58,0,0.6240257552745941,8.517393171418904,13,0,2,0,0.0,0
0.45750064859624456,56,0,0.4289984454213027,9.010547069270189,23,0,2,0,1.0,0
0.5350676857029264,33,0,0.09761986769322785,8.740496729931813,5,0,0,1,0.0,0
0.0049201870039692185,86,0,0.25832100225746674,7.0909098220799835,9,0,0,0,0.0,0
0.013124636913569096,54,0,0.18484747813360358,9.04793908261736,9,0,1,0,2.0,0
0.1260218141903186,56,0,0.10986400092806659,8.853808274977197,6,0,0,0,2.0,0
0.0,42,0,0.3529342517653915,8.974744612722734,18,0,1,0,1.0,0
0.020449465110310986,41,0,0.012987195107456318,7.8636512654486515,9,0,0,0,0.0,0
0.03849772589943235,62,0,0.1634633890554035,9.210440366976517,8,0,1,0,0.0,0
0.693147130559944,36,1,0.12146366803331818,7.824445930877619,1,0,0,0,0.0,0
0.019069104412467938,48,0,0.06598270467732752,8.954286157204713,6,0,0,0,2.0,0
0.2117130821005088,80,0,0.3034098891191258,8.081165777725433,10,0,2,0,0.0,0
0.6710440951979881,52,5,0.6296278049837343,7.224753405767971,12,0,0,3,0.0,0
0.33015543686990245,51,0,7.48605261786314,0.0,6,0,1,0,3.0,0
0.048205379883093064,59,0,0.3505672661902727,8.101980731853192,12,0,1,0,1.0,0
0.08756585432199122,53,3,7.4073177104694174,8.597297435657898,4,1,1,2,0.0,0
0.693147130559944,29,0,0.28918020019780294,7.601402334583733,1,0,0,0,3.0,0
0.693147130559944,53,0,0.3569033589500374,7.467942332285852,5,0,0,0,0.0,0
0.18542364035370315,30,1,0.6693566047370545,7.901377353792616,9,0,1,0,0.0,0
0.1544941502631057,49,0,7.5688956634069955,0.0,4,0,1,0,0.0,0
0.0,38,0,0.0,8.556606193773073,1,0,0,0,0.0,0
0.16715413411959087,37,0,0.2823501849192051,9.305741456739435,9,0,1,0,5.0,0
0.36570702521095444,35,0,0.3191352035906867,8.699681400989514,9,0,1,0,1.0,0
0.1750425959857917,70,0,0.19318720871196624,9.218705288307811,15,0,1,0,0.0,0
0.20137064698437418,52,0,7.3833681469923835,8.597297435657898,6,0,1,0,3.0,0
0.10848190774093369,45,0,0.8364979679287491,9.210440366976517,16,0,5,0,6.0,0
0.17532758338149157,51,0,0.2046771414737218,8.699681400989514,9,0,0,0,0.0,0
0.038058231001882735,38,0,3.008611936454215,4.68213122712422,7,0,3,0,2.0,0
0.03693177919535663,60,0,5.351858133476067,8.597297435657898,4,0,1,0,0.0,0
0.0029162855027186387,47,0,0.0033935553719517475,8.517393171418904,4,0,0,0,0.0,0
0.24008532241783084,55,0,0.1724525268941078,9.47401147446646,8,0,2,0,0.0,0
0.693147130559944,41,0,0.21643339166413075,8.46695197497949,5,0,2,0,3.0,0
0.6593805378870835,64,0,0.07268353154830834,8.334471554600944,4,0,0,0,0.0,0
0.07306457085700514,27,0,0.49027199794499926,8.339978571990427,8,0,1,0,0.0,0
0.49904986203920576,49,0,0.32458662966440577,8.740496729931813,11,0,1,0,0.0,0
0.7098590835434906,32,1,0.13408454073489467,8.598220030058611,6,0,0,0,0.0,0
0.0038292052268802793,54,0,0.2534144626643138,8.77971129020447,15,0,2,0,0.0,0
0.019970319117473226,46,0,0.15596314089834298,9.210440366976517,12,0,1,0,3.0,0
0.004937543246221289,47,0,0.24335111857191968,8.09925056179696,8,0,0,0,0.0,0
0.0831562334639065,52,0,0.4486799980093016,9.210440366976517,24,0,5,0,0.0,0
0.0,80,0,0.0022615916725324814,7.1891677384203225,11,0,0,0,0.0,0
0.07906796630594717,35,0,0.1396477732494164,8.507344855361422,7,0,0,0,0.0,0
0.0,59,0,0.18120906403663423,9.229456489168413,9,0,1,0,1.0,0
0.3391059118804568,66,0,0.3563148925280018,9.123365357961776,6,0,2,0,0.0,0
0.04691892973989837,30,0,7.71244383427499,8.597297435657898,5,0,1,0,0.0,0
0.486365388883828,78,4,8.47782846789396,0.0,10,1,1,2,0.0,0
0.2869874637670147,66,1,0.24998708063354214,9.207135241027235,5,0,1,0,0.0,0
0.12160769896485522,48,0,0.40550676857368845,8.987321812850125,10,0,2,0,1.0,0
0.10887260923068741,53,0,0.13618238513672334,9.259225769705994,9,0,1,0,0.0,0
0.6668564851151129,27,0,0.423287702576291,8.476579508530941,6,0,1,0,0.0,0
0.5512623175074333,47,1,0.333898140763002,8.294299608857235,4,0,0,0,1.0,0
0.041570753490280395,42,0,0.2172103140218443,9.162619635764772,11,0,3,0,0.0,0
0.0,55,0,7.360739903058278,8.597297435657898,5,0,3,0,0.0,0
0.6301575643162844,61,0,0.4288117479664318,8.865593998902725,10,0,1,0,0.0,0
0.15225091985404277,52,0,0.12067846385558573,7.496097345175956,2,0,0,0,0.0,0
0.05099134645586169,55,0,6.150602768446279,8.597297435657898,9,0,1,0,1.0,0
0.04164613002727689,77,0,0.04782176399273359,8.006700845440367,11,0,0,0,0.0,0
0.4740281020554491,47,0,0.22587478689232243,9.128479345495862,7,0,1,0,0.0,0
0.5660234083612714,63,0,0.3856103130512707,8.839421607620602,9,0,2,0,1.0,0
0.00045442873162182464,89,0,0.0,8.597297435657898,6,0,0,0,0.0,0
0.009238906563780479,85,0,2.9444389791664403,8.597297435657898,6,0,0,0,0.0,0
0.0067651635893742155,65,1,0.008414575947438071,8.411165786770708,13,0,0,0,0.0,0
0.0,63,0,0.226236196154433,8.537191877922927,6,0,1,0,0.0,0
0.40466942763840125,38,0,0.10147564420714197,8.643649615368796,4,0,0,0,3.0,0
0.10776975770208817,36,0,0.26339429687884464,8.517393171418904,9,0,2,0,1.0,0
0.15190723404074308,70,0,7.236339342754344,8.597297435657898,6,0,1,0,0.0,0
0.5330571037158965,31,0,0.13706453285234524,8.872627365918836,5,0,0,0,0.0,0
0.49177664309883373,58,0,8.804775258867686,8.597297435657898,17,0,3,0,0.0,0
0.693147130559944,75,0,0.24432307887545363,7.52294091807237,5,0,0,0,0.0,0
0.61638141305668,64,0,0.4346145346575283,8.585412430393381,8,0,1,0,0.0,0
0.1139318212410956,30,0,0.19505008346563604,8.886547412512042,10,0,1,0,1.0,0
0.013044497394705187,41,0,0.14359248603141136,8.310660905907225,10,0,0,0,2.0,0
0.016924599548524363,45,0,0.014333210996248775,7.496097345175956,8,0,0,0,0.0,0
0.08125479679663315,70,0,0.2023147566163114,8.693999567522082,4,0,1,0,0.0,0
0.5078295799054491,39,0,0.5154925819553889,8.455955881945048,14,0,1,0,3.0,0
0.002589158235102562,82,0,3.1354942159291497,8.597297435657898,8,0,0,0,0.0,0
0.2300031130338413,46,0,5.631211781821365,8.597297435657898,2,0,0,0,0.0,0
0.03297876303718053,66,0,0.0054743443963201485,8.918516400357067,4,0,0,0,0.0,0
0.693147130559944,30,0,0.3159136861156334,7.783640596221253,3,0,0,0,3.0,0
0.5561359890233262,56,0,8.34972083747249,8.597297435657898,12,0,1,0,0.0,0
0.009120645175017268,40,0,0.17972473797667002,8.958797346140274,5,0,1,0,0.0,0
0.5466413166040358,59,0,0.1890711088996068,9.401621670141608,11,0,2,0,2.0,0
0.3586328953003608,42,0,0.3450327386017365,8.556606193773073,7,0,1,0,2.0,0
0.0,79,0,0.20140467448817703,8.284504227258497,4,0,1,0,0.0,0
0.48336808079609195,37,0,0.19205737784285978,8.732465848349879,5,0,0,0,1.0,0
0.0,74,0,0.0,8.597297435657898,2,0,0,0,0.0,0
0.017967895204141618,52,0,0.28814022473399425,8.699681400989514,11,0,1,0,3.0,0
0.6890749086044077,74,0,0.05589404224784782,8.294299608857235,1,0,0,0,1.0,0
0.2414549464919479,68,0,5.087596335232384,8.597297435657898,10,0,0,0,1.0,0
0.04553559475161385,43,0,0.0794067775128074,8.229777750081887,4,0,0,0,4.0,0
0.693147130559944,61,0,2.302585092994046,0.0,3,0,0,0,0.0,0
